names	Run1_C_6	Run1_C_7	Run1_C_8	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_15	Run1_C_16	Run1_C_17	root
LOC_5729	18	18	18	18	18	18	17	21	21	18
LOC_5730	18	18	19	19	20	18	18	19	19	18
LOC_5731	18	19	18	18	17	18	17	15	15	18
LOC_5732	18	19	18	19	21	18	18	19	19	18
LOC_5733	13	13	14	13	13	15	14	12	13	14
LOC_5734	15	15	15	16	16	15	15	16	16	15
LOC_5735	19	18	19	19	19	19	19	18	19	19
LOC_5736	15	15	15	16	16	15	15	15	17	15
LOC_5737	21	21	21	21	20	22	21	23	24	21
LOC_5738	15	15	15	16	16	15	15	15	15	15
LOC_5739	22	21	22	23	22	21	22	24	22	24
LOC_5740	28	27	27	27	25	26	26	28	26	27
LOC_5741	19	18	19	19	19	20	18	19	19	19
LOC_5742	25	24	23	24	24	24	24	23	23	23
LOC_5743	22	22	25	22	22	22	22	22	22	22
LOC_5744	21	21	21	22	20	24	26	20	20	21
LOC_5745	18	18	17	19	16	17	17	16	16	17
LOC_5746	18	18	19	21	21	18	17	22	22	18
LOC_5747	25	24	24	21	24	24	23	25	24	24
LOC_5748	25	24	23	26	24	25	24	24	24	24
LOC_5749	17	17	17	17	17	17	17	17	17	17
LOC_5750	27	27	26	28	26	26	28	24	25	26
LOC_5751	28	29	31	30	27	29	29	28	27	28
LOC_5752	9	9	9	9	9	9	9	9	9	9
LOC_5753	14	14	14	13	13	14	14	13	13	14
LOC_5754	18	18	19	16	20	18	17	18	18	18
LOC_5755	15	15	16	15	15	15	15	15	16	15
LOC_5756	9	9	9	9	9	9	9	10	10	9
LOC_5757	21	21	19	21	20	20	21	21	19	20
LOC_5758	15	16	18	16	17	16	16	17	17	16
LOC_5759	15	15	17	17	16	17	17	17	17	17
LOC_5760	18	19	16	16	15	17	17	17	16	16
LOC_5761	18	20	19	19	19	19	17	18	18	17
LOC_5762	22	22	24	26	28	24	25	28	28	25
LOC_5763	18	19	18	21	19	18	18	18	18	18
LOC_5764	22	23	21	21	20	21	21	22	20	21
LOC_5765	19	19	16	19	18	20	21	18	18	16
LOC_5766	15	16	17	16	16	15	15	16	16	15
LOC_5767	21	21	21	21	23	23	23	22	22	21
LOC_5768	19	19	19	19	21	19	19	19	19	19
LOC_5769	20	18	20	19	20	20	20	20	21	20
LOC_5770	14	14	14	14	14	15	15	15	14	14
LOC_5771	27	27	26	28	28	26	27	27	28	27
LOC_5772	19	19	22	22	22	20	22	23	24	22
LOC_5773	18	18	20	20	19	19	19	19	19	19
LOC_5774	13	13	14	14	14	13	13	14	14	14
LOC_5775	23	24	22	21	22	22	21	22	23	22
LOC_5776	25	25	23	20	20	24	25	21	20	24
LOC_5777	13	14	14	13	13	15	15	13	13	14
LOC_5778	29	29	29	27	27	28	27	27	27	26
LOC_5779	20	18	20	20	21	16	16	20	20	20
LOC_5780	22	22	23	23	22	22	22	24	24	22
LOC_5781	20	19	18	18	18	18	18	18	18	18
LOC_5782	26	23	27	26	22	27	27	24	23	26
LOC_5783	14	14	14	14	14	14	14	14	14	14
LOC_5784	18	18	19	19	18	18	18	20	19	18
LOC_5785	18	18	18	19	19	18	19	19	19	18
LOC_5786	18	17	18	23	19	17	17	21	21	17
LOC_5787	15	15	18	16	18	18	18	20	19	18
LOC_5788	24	24	23	23	23	23	24	25	25	22
LOC_5789	23	22	21	18	18	22	23	21	21	21
LOC_5790	21	20	19	19	18	20	20	17	17	19
LOC_5791	25	25	22	23	23	23	23	22	22	23
LOC_5792	16	17	16	17	18	16	16	16	14	16
LOC_5793	16	15	14	14	14	14	14	14	14	14
LOC_5794	14	14	14	14	14	16	16	14	14	14
LOC_5795	17	16	17	17	17	17	17	17	17	17
LOC_5796	25	25	21	21	22	25	26	24	22	22
LOC_5797	27	26	24	23	24	25	25	23	25	24
LOC_5798	7	8	7	7	8	8	7	7	7	7
LOC_5799	24	25	21	21	21	25	23	19	21	21
LOC_5800	27	24	24	23	24	24	25	25	24	24
LOC_5801	26	27	28	29	31	27	27	31	30	27
LOC_5802	21	22	20	23	20	22	22	21	24	21
LOC_5803	25	24	21	23	23	25	25	24	23	24
LOC_5804	17	18	17	17	17	17	17	17	17	17
LOC_5805	28	29	26	28	29	27	29	28	29	27
LOC_5806	25	26	26	26	25	25	25	24	23	26
LOC_5807	14	16	14	13	13	14	14	13	13	14
LOC_5808	23	26	24	22	22	24	24	22	22	23
LOC_5809	22	23	21	21	21	24	23	23	22	21
LOC_5810	20	20	20	20	20	20	20	20	20	20
LOC_5811	13	13	13	13	13	11	11	13	13	13
LOC_5812	19	19	18	18	18	18	18	18	18	18
LOC_5813	19	17	20	22	21	17	17	19	19	17
LOC_5814	21	20	20	21	21	20	23	22	22	21
LOC_5815	16	14	12	12	12	14	14	12	12	14
LOC_5816	16	16	16	13	13	16	16	13	13	16
LOC_5817	18	18	20	20	20	17	18	21	21	18
LOC_5818	16	15	15	15	15	15	15	15	15	15
LOC_5819	16	18	17	17	17	16	16	16	17	16
LOC_5820	23	24	24	25	26	24	22	24	24	24
LOC_5821	14	14	14	14	14	14	14	15	14	14
LOC_5822	18	18	19	17	18	18	18	18	18	18
LOC_5823	17	16	17	17	17	17	17	19	19	17
LOC_5824	23	20	22	23	22	21	21	21	21	22
LOC_5825	24	24	26	26	22	24	24	24	24	24
LOC_5826	25	23	27	29	29	27	29	30	28	29
LOC_5827	21	19	18	18	18	19	19	18	18	18
LOC_5828	16	17	17	17	17	17	17	17	17	17
LOC_5829	19	19	18	22	20	20	19	17	17	18
LOC_5830	16	16	17	17	17	17	17	19	20	17
LOC_5831	15	13	15	15	15	15	16	13	12	15
LOC_5832	22	19	18	18	18	19	19	18	18	18
LOC_5833	19	18	19	20	19	18	18	19	19	19
LOC_5834	18	18	18	18	17	20	20	18	18	18
LOC_5835	21	21	21	20	21	21	21	20	20	21
LOC_5836	18	18	19	20	20	18	17	21	21	18
LOC_5837	17	17	17	17	17	20	17	17	17	17
LOC_5838	27	27	27	31	27	27	28	27	26	27
LOC_5839	16	16	15	15	15	15	15	18	18	15
LOC_5840	24	25	24	24	24	26	26	23	24	24
LOC_5841	16	16	18	17	17	18	18	18	18	16
LOC_5842	27	27	27	26	26	26	26	29	29	28
LOC_5843	21	22	22	24	23	21	21	21	21	22
LOC_5844	20	20	23	23	23	22	22	21	21	22
LOC_5845	16	16	17	17	17	16	16	18	18	16
LOC_5846	22	22	22	22	22	22	22	26	26	22
LOC_5847	21	23	22	21	21	23	25	21	22	23
LOC_5848	21	21	21	20	20	22	22	20	21	21
LOC_5849	16	16	17	17	17	16	16	17	17	16
LOC_5850	22	22	22	22	22	21	21	22	25	22
LOC_5851	16	19	19	19	18	19	19	19	21	19
LOC_5852	22	22	21	20	20	22	22	21	21	21
LOC_5853	15	15	15	16	16	15	14	19	16	15
LOC_5854	20	19	20	19	19	22	21	20	20	20
LOC_5855	22	22	19	22	22	22	21	22	22	22
LOC_5856	14	14	16	16	16	14	14	16	16	16
LOC_5857	18	18	18	18	18	18	18	20	21	18
LOC_5858	24	24	24	27	26	24	26	23	24	25
LOC_5859	23	22	23	23	23	24	26	23	26	23
LOC_5860	26	23	23	23	23	24	24	23	22	24
LOC_5861	18	18	18	19	18	19	20	17	18	18
LOC_5862	25	25	25	23	23	25	25	20	20	25
LOC_5863	20	23	21	20	23	19	16	23	23	20
LOC_5864	23	24	18	19	19	25	27	18	18	19
LOC_5865	25	24	22	24	24	25	25	23	22	25
LOC_5866	19	19	19	18	18	19	20	18	18	19
LOC_5867	7	7	7	7	7	7	7	7	7	7
LOC_5868	15	15	15	18	18	15	15	15	15	15
LOC_5869	21	20	18	19	21	21	19	18	18	19
LOC_5870	9	9	7	7	7	8	8	7	7	8
LOC_5871	14	17	14	16	16	14	14	14	14	14
LOC_5872	17	17	16	16	16	16	16	16	16	16
LOC_5873	17	17	18	20	18	19	19	20	19	18
LOC_5874	21	21	22	23	23	22	22	23	26	22
LOC_5875	15	14	16	13	14	14	14	14	14	14
LOC_5876	23	23	22	22	23	23	23	22	22	24
LOC_5877	21	22	21	21	22	22	22	18	18	21
LOC_5878	22	24	22	22	22	23	24	23	22	22
LOC_5879	20	20	22	21	20	20	22	21	20	20
LOC_5880	16	16	16	18	18	17	17	18	18	16
LOC_5881	17	17	17	17	17	15	15	18	18	17
LOC_5882	19	19	19	19	19	19	19	20	19	19
LOC_5883	22	23	21	21	21	23	22	20	21	23
LOC_5884	20	21	20	21	21	22	20	20	21	20
LOC_5885	21	21	21	25	23	21	22	22	21	21
LOC_5886	18	18	17	17	17	17	17	17	17	17
LOC_5887	20	20	19	19	19	20	20	21	21	19
LOC_5888	14	14	12	12	12	14	14	12	13	14
LOC_5889	23	23	23	23	24	23	22	23	24	23
LOC_5890	18	18	17	15	15	18	18	17	17	17
LOC_5891	17	18	17	17	17	16	16	17	17	17
LOC_5892	14	14	18	19	20	14	14	21	18	15
LOC_5893	14	14	12	14	14	19	20	14	14	14
LOC_5894	16	16	16	16	16	16	16	16	16	16
LOC_5895	16	16	16	17	17	16	16	16	16	16
LOC_5896	18	19	14	18	18	16	17	16	17	16
LOC_5897	29	28	31	29	30	32	29	29	30	29
LOC_5898	11	15	15	14	15	16	16	15	15	15
LOC_5899	21	23	23	23	20	22	24	25	22	23
LOC_5900	22	22	23	22	21	25	23	23	25	23
LOC_5901	25	25	24	23	23	26	26	23	22	24
LOC_5902	14	14	14	14	14	14	14	14	14	14
LOC_5903	22	22	20	21	21	22	22	19	21	20
LOC_5904	17	17	17	17	17	17	18	17	17	17
LOC_5905	20	18	18	18	18	20	20	18	18	19
LOC_5906	17	17	17	17	17	17	18	17	17	17
LOC_5907	17	17	18	22	22	17	17	20	22	17
LOC_5908	22	22	23	20	22	22	23	20	20	23
LOC_5909	19	19	21	19	19	19	19	18	19	19
LOC_5910	20	20	21	23	21	20	20	19	21	22
LOC_5911	18	17	20	20	20	19	19	20	20	20
LOC_5912	23	23	23	24	24	24	24	23	21	24
LOC_5913	13	13	15	15	15	13	13	15	15	13
LOC_5914	30	30	30	31	33	26	27	33	29	29
LOC_5915	20	20	21	17	17	22	21	19	19	20
LOC_5916	20	21	18	20	20	21	21	20	20	20
LOC_5917	9	9	10	10	10	9	9	10	10	9
LOC_5918	17	17	18	17	18	18	19	18	18	17
LOC_5919	22	24	24	27	26	27	26	26	26	24
LOC_5920	18	17	17	17	18	17	17	17	17	17
LOC_5921	16	15	15	15	15	15	15	15	15	15
LOC_5922	14	13	14	14	14	14	14	14	14	14
LOC_5923	24	23	24	24	23	25	24	26	23	24
LOC_5924	18	18	18	18	18	17	20	19	18	18
LOC_5925	22	23	21	22	24	21	22	23	23	22
LOC_5926	11	11	11	12	12	10	11	12	12	11
LOC_5927	22	22	21	23	23	24	24	22	23	22
LOC_5928	22	22	22	21	21	21	21	21	21	22
LOC_5929	15	14	14	15	15	13	14	15	14	14
LOC_5930	22	21	21	20	20	25	21	20	20	21
LOC_5931	23	23	21	22	23	18	20	21	25	22
LOC_5932	15	15	15	14	14	14	14	14	14	14
LOC_5933	20	19	22	23	23	23	21	22	23	23
LOC_5934	19	18	21	21	21	18	18	21	21	22
LOC_5935	26	26	25	24	23	26	27	24	22	24
LOC_5936	23	24	23	23	23	26	24	24	23	23
LOC_5937	29	27	34	26	26	28	30	25	25	28
LOC_5938	22	24	24	22	21	20	22	21	21	22
LOC_5939	13	13	13	16	16	13	13	13	13	13
LOC_5940	10	9	9	10	9	9	9	9	9	9
LOC_5941	23	22	21	20	19	22	22	22	22	22
LOC_5942	20	20	22	20	20	19	19	20	20	20
LOC_5943	22	21	20	20	19	20	20	20	20	19
LOC_5944	19	19	17	20	19	22	21	19	19	19
LOC_5945	17	16	17	17	17	17	17	17	18	17
LOC_5946	17	17	21	23	22	17	17	22	22	19
LOC_5947	18	20	16	16	16	17	18	17	16	16
LOC_5948	16	15	15	15	15	15	15	15	15	15
LOC_5949	17	19	17	17	17	17	17	17	17	17
LOC_5950	24	24	25	25	26	22	23	24	23	25
LOC_5951	18	18	15	16	17	23	21	16	16	18
LOC_5952	23	23	21	21	20	23	24	20	20	20
LOC_5953	7	7	7	7	7	7	7	7	7	7
LOC_5954	21	20	21	21	21	20	21	20	21	20
LOC_5955	14	14	16	17	17	13	14	17	17	16
LOC_5956	19	19	19	19	19	19	19	19	19	19
LOC_5957	24	23	22	22	22	23	22	20	22	22
LOC_5958	20	20	20	20	21	20	20	19	20	20
LOC_5959	10	10	10	14	10	10	10	10	10	10
LOC_5960	19	19	20	20	20	20	20	20	21	20
LOC_5961	19	19	14	15	14	14	16	15	15	14
LOC_5962	21	21	21	21	21	19	19	22	22	21
LOC_5963	17	17	16	18	18	17	17	18	18	19
LOC_5964	17	17	17	17	17	18	17	16	17	17
LOC_5965	23	24	21	25	25	24	24	24	23	23
LOC_5966	24	25	21	23	24	27	25	24	25	24
LOC_5967	20	21	21	23	20	23	22	20	21	21
LOC_5968	12	12	13	13	13	12	13	14	14	13
LOC_5969	15	15	14	14	14	13	15	14	14	15
LOC_5970	17	18	19	18	18	18	18	20	18	19
LOC_5971	19	18	20	20	19	18	18	21	21	18
LOC_5972	15	15	14	13	14	15	15	14	14	14
LOC_5973	24	24	21	21	20	24	25	21	21	21
LOC_5974	15	15	16	15	15	15	15	15	15	15
LOC_5975	20	20	20	22	21	21	21	21	21	20
LOC_5976	14	14	14	13	14	17	18	14	14	14
LOC_5977	15	14	13	14	14	14	15	14	14	14
LOC_5978	24	24	21	23	21	21	21	21	21	21
LOC_5979	22	22	22	22	22	24	23	22	20	22
LOC_5980	28	28	31	29	30	28	29	31	31	29
LOC_5981	24	25	21	24	25	24	23	23	24	23
LOC_5982	17	15	17	17	17	17	18	15	15	17
LOC_5983	28	25	23	24	25	23	23	19	24	23
LOC_5984	19	19	20	19	19	19	19	19	19	19
LOC_5985	16	15	16	15	15	15	15	15	15	16
LOC_5986	25	25	26	26	27	27	25	29	27	25
LOC_5987	16	15	18	19	19	17	18	18	17	18
LOC_5988	24	25	23	23	24	24	24	23	23	23
LOC_5989	22	21	21	18	18	23	23	24	25	21
LOC_5990	14	14	15	15	15	15	14	14	15	15
LOC_5991	17	21	19	19	18	19	19	19	19	19
LOC_5992	22	22	22	22	22	22	22	21	22	22
LOC_5993	21	21	21	20	20	20	20	20	20	20
LOC_5994	23	22	23	24	27	22	22	23	23	23
LOC_5995	22	21	18	19	19	21	21	19	19	19
LOC_5996	12	12	12	12	12	13	12	12	12	12
LOC_5997	15	15	15	15	15	15	15	15	15	15
LOC_5998	20	20	19	18	19	19	19	18	21	19
LOC_5999	18	18	22	23	25	19	18	23	23	21
LOC_6000	20	20	20	23	19	18	19	19	19	19
LOC_6001	19	19	21	19	20	18	18	19	19	19
LOC_6002	16	14	16	17	17	14	14	18	18	16
LOC_6003	17	17	17	16	17	17	17	17	17	17
LOC_6004	19	19	21	23	21	21	19	20	21	19
LOC_6005	22	22	23	21	22	23	21	22	25	23
LOC_6006	20	19	19	20	20	19	19	19	19	19
LOC_6007	14	14	14	14	14	14	14	10	12	14
LOC_6008	21	20	21	21	21	25	26	21	21	21
LOC_6009	20	20	22	18	18	21	19	19	19	19
LOC_6010	17	19	17	16	16	17	17	18	17	17
LOC_6011	17	17	18	20	20	17	17	18	18	17
LOC_6012	24	26	26	25	25	24	24	25	25	25
LOC_6013	14	14	14	14	14	14	14	13	14	14
LOC_6014	10	10	10	10	10	10	10	10	10	10
LOC_6015	23	24	23	26	24	29	24	23	23	24
LOC_6016	10	10	10	10	10	10	10	10	12	10
LOC_6017	19	19	19	19	19	19	19	19	19	20
LOC_6018	23	22	23	23	24	22	23	22	25	23
LOC_6019	31	29	30	32	30	27	26	32	32	30
LOC_6020	19	18	19	17	17	18	19	17	17	18
LOC_6021	19	20	19	19	19	18	18	19	19	19
LOC_6022	15	15	15	15	15	15	15	15	15	15
LOC_6023	25	28	24	23	23	24	26	24	24	24
LOC_6024	20	20	21	21	21	20	21	21	21	20
LOC_6025	23	23	21	24	24	25	24	23	23	23
LOC_6026	18	18	20	20	20	16	20	20	20	19
LOC_6027	23	23	24	23	25	22	22	28	25	23
LOC_6028	16	16	17	18	18	16	16	17	17	16
LOC_6029	26	26	24	23	23	24	22	23	23	24
LOC_6030	19	16	18	20	19	19	19	19	20	18
LOC_6031	19	19	19	20	19	20	19	19	19	19
LOC_6032	16	16	16	16	16	16	16	16	20	16
LOC_6033	22	23	22	24	27	23	23	22	23	22
LOC_6034	16	16	17	17	17	19	17	17	18	17
LOC_6035	21	22	20	19	19	20	20	21	20	20
LOC_6036	28	28	24	25	26	24	23	24	23	25
LOC_6037	19	19	19	19	18	21	21	19	19	19
LOC_6038	15	15	15	15	15	15	14	15	16	15
LOC_6039	14	14	14	14	14	14	14	14	14	14
LOC_6040	25	26	23	21	23	25	25	22	22	25
LOC_6041	22	22	18	18	18	18	18	18	20	18
LOC_6042	16	16	19	19	18	19	20	19	19	18
LOC_6043	14	14	14	17	17	14	14	14	13	14
LOC_6044	20	22	21	21	21	21	22	22	22	21
LOC_6045	26	29	28	27	28	27	27	25	26	28
LOC_6046	24	22	19	18	19	20	20	19	19	19
LOC_6047	24	24	23	23	23	23	23	22	22	23
LOC_6048	19	19	19	19	19	19	19	19	19	18
LOC_6049	18	17	19	19	19	16	15	20	19	19
LOC_6050	18	18	15	17	17	16	17	17	17	17
LOC_6051	21	21	20	21	19	21	21	18	18	20
LOC_6052	16	16	17	17	17	16	16	18	17	17
LOC_6053	26	26	26	29	27	28	26	26	25	26
LOC_6054	17	17	17	13	13	18	17	14	14	17
LOC_6055	22	22	23	22	23	22	22	23	23	23
LOC_6056	23	26	24	23	22	24	24	22	22	24
LOC_6057	22	23	22	23	23	22	21	23	22	22
LOC_6058	21	21	21	20	20	22	20	21	21	21
LOC_6059	16	16	16	16	16	16	16	16	16	16
LOC_6060	30	32	26	26	26	30	32	27	25	27
LOC_6061	17	19	15	15	15	17	17	15	15	17
LOC_6062	15	15	15	13	15	15	15	14	18	15
LOC_6063	23	24	24	24	25	28	28	25	24	23
LOC_6064	21	20	17	17	19	19	19	19	19	19
LOC_6065	14	14	15	14	14	14	14	14	14	14
LOC_6066	20	21	22	24	23	21	21	24	24	21
LOC_6067	23	24	21	22	21	23	23	20	20	22
LOC_6068	22	22	22	22	22	21	21	22	23	22
LOC_6069	21	21	22	22	24	22	21	22	23	21
LOC_6070	17	17	16	16	16	15	17	17	16	15
LOC_6071	22	22	21	24	22	22	22	20	22	21
LOC_6072	25	24	22	22	23	26	23	23	23	25
LOC_6073	16	16	16	16	16	18	16	16	16	16
LOC_6074	11	11	11	11	11	11	11	11	11	11
LOC_6075	23	22	21	21	21	20	20	25	22	22
LOC_6076	20	19	21	21	21	20	21	22	22	20
LOC_6077	27	27	26	28	26	27	27	24	24	26
LOC_6078	23	25	23	22	21	25	27	22	20	23
LOC_6079	22	22	22	22	20	22	21	23	22	22
LOC_6080	17	16	16	17	16	17	17	17	17	17
LOC_6081	17	16	16	16	17	16	16	16	16	16
LOC_6082	17	16	17	16	16	17	17	16	16	17
LOC_6083	25	25	22	22	22	25	23	22	22	23
LOC_6084	21	21	20	21	21	21	20	24	21	21
LOC_6085	21	21	20	20	20	20	20	20	20	20
LOC_6086	23	24	24	21	20	24	27	22	23	23
LOC_6087	24	24	22	23	23	24	22	25	24	24
LOC_6088	22	23	20	21	21	24	24	25	23	23
LOC_6089	20	23	22	20	20	21	21	21	24	21
LOC_6090	27	28	25	24	24	26	26	25	24	25
LOC_6091	20	19	19	20	20	19	18	19	19	19
LOC_6092	18	18	18	18	18	18	18	18	18	18
LOC_6093	21	22	21	20	22	20	21	19	20	21
LOC_6094	16	16	16	16	17	14	14	15	15	15
LOC_6095	25	25	22	22	23	25	23	20	21	23
LOC_6096	19	20	21	20	20	20	19	19	19	19
LOC_6097	24	23	22	22	24	22	22	21	21	23
LOC_6098	16	17	16	18	16	16	16	17	16	16
LOC_6099	16	17	16	15	15	14	14	16	16	16
LOC_6100	26	24	26	23	24	26	25	23	24	25
LOC_6101	15	15	15	14	15	15	15	15	16	15
LOC_6102	20	23	21	20	21	20	21	22	22	21
LOC_6103	16	16	16	18	18	17	16	18	18	16
LOC_6104	15	15	14	14	14	15	15	14	14	14
LOC_6105	18	19	20	20	20	19	19	20	20	20
LOC_6106	11	11	11	11	11	11	12	11	11	11
LOC_6107	17	17	17	17	17	18	17	16	16	17
LOC_6108	20	22	23	22	22	23	22	23	24	23
LOC_6109	15	15	15	15	15	15	16	15	15	16
LOC_6110	21	21	22	22	22	22	23	22	23	21
LOC_6111	17	17	19	19	19	17	17	18	18	18
LOC_6112	22	21	19	19	23	21	21	19	19	21
LOC_6113	15	15	15	14	14	16	15	15	15	15
LOC_6114	19	20	21	20	20	18	17	20	20	20
LOC_6115	19	19	20	20	20	20	20	20	20	20
LOC_6116	25	27	28	30	31	27	27	28	28	29
LOC_6117	19	17	16	12	12	17	17	12	12	16
LOC_6118	16	16	16	18	16	16	16	16	16	16
LOC_6119	19	19	18	20	20	19	21	18	18	18
LOC_6120	16	17	17	15	15	17	17	17	17	17
LOC_6121	28	27	28	24	25	25	26	27	27	27
LOC_6122	15	15	14	14	14	15	15	14	14	14
LOC_6123	21	21	22	22	22	22	22	22	22	22
LOC_6124	23	24	25	24	23	24	23	26	24	23
LOC_6125	12	12	11	13	12	12	12	12	12	12
LOC_6126	15	14	14	15	15	14	15	14	14	14
LOC_6127	32	28	33	32	34	29	30	32	34	33
LOC_6128	21	21	20	21	21	21	23	21	22	21
LOC_6129	23	22	25	26	26	26	23	22	24	24
LOC_6130	24	24	25	23	23	23	23	25	25	24
LOC_6131	23	23	22	22	21	27	26	22	23	23
LOC_6132	14	14	14	14	14	15	16	14	14	14
LOC_6133	20	20	20	21	21	20	20	20	20	20
LOC_6134	14	14	15	14	14	14	14	14	16	14
LOC_6135	19	19	17	17	17	18	18	17	17	17
LOC_6136	28	28	28	29	28	30	27	29	30	28
LOC_6137	23	23	23	23	24	23	22	23	25	23
LOC_6138	20	22	19	21	21	20	21	25	23	21
LOC_6139	23	23	20	21	20	21	21	19	19	20
LOC_6140	20	19	20	20	21	17	17	19	19	20
LOC_6141	21	21	19	21	21	22	21	20	20	21
LOC_6142	17	17	18	17	16	17	17	17	17	17
LOC_6143	16	18	18	20	20	18	18	24	22	18
LOC_6144	21	21	20	20	20	21	21	20	19	20
LOC_6145	15	15	13	15	15	15	15	15	16	15
LOC_6146	18	18	19	18	18	21	19	18	18	18
LOC_6147	15	15	14	14	14	16	16	14	16	14
LOC_6148	26	24	22	24	25	25	24	24	23	24
LOC_6149	22	21	19	20	20	21	22	21	21	20
LOC_6150	20	16	18	15	18	19	19	18	17	18
LOC_6151	19	19	20	19	16	19	20	18	19	19
LOC_6152	17	17	17	17	17	17	18	17	18	17
LOC_6153	17	17	18	18	18	19	19	18	18	18
LOC_6154	15	16	14	16	16	17	17	16	16	16
LOC_6155	21	19	19	20	20	16	18	19	18	19
LOC_6156	21	21	22	24	21	24	23	22	22	22
LOC_6157	16	16	17	17	17	16	16	17	17	16
LOC_6158	20	20	21	23	24	21	22	26	25	22
LOC_6159	14	14	15	17	17	14	15	16	16	14
LOC_6160	16	16	14	14	14	14	14	14	14	14
LOC_6161	18	17	16	16	16	18	18	16	17	16
LOC_6162	22	21	24	24	24	23	23	23	22	23
LOC_6163	25	24	23	25	24	21	21	27	25	22
LOC_6164	20	20	21	23	25	21	20	24	25	21
LOC_6165	24	24	21	20	20	26	26	20	20	22
LOC_6166	13	13	13	13	13	13	13	13	13	13
LOC_6167	18	17	19	19	19	16	20	19	19	19
LOC_6168	22	21	21	20	20	20	20	20	19	21
LOC_6169	14	14	17	17	17	14	14	16	16	14
LOC_6170	19	19	21	19	20	21	22	20	20	19
LOC_6171	22	21	23	23	22	23	23	23	23	23
LOC_6172	23	22	23	23	23	22	22	23	24	23
LOC_6173	17	17	17	17	17	17	17	15	15	17
LOC_6174	19	18	19	21	22	19	19	21	21	19
LOC_6175	17	17	17	21	18	17	17	16	16	17
LOC_6176	23	22	23	23	23	23	23	23	23	23
LOC_6177	19	19	18	18	18	18	18	19	19	18
LOC_6178	20	20	18	23	21	20	21	22	21	20
LOC_6179	17	17	17	17	17	18	17	17	18	17
LOC_6180	14	14	14	12	13	14	14	13	13	14
LOC_6181	20	21	21	20	20	20	18	20	20	20
LOC_6182	14	14	17	16	16	16	14	17	17	15
LOC_6183	28	26	25	27	26	26	27	27	25	26
LOC_6184	20	20	20	21	22	20	20	21	21	20
LOC_6185	7	7	7	7	7	7	7	7	7	7
LOC_6186	19	19	19	19	19	19	19	18	19	19
LOC_6187	24	26	29	26	26	26	26	25	24	27
LOC_6188	16	16	16	17	16	16	16	16	16	16
LOC_6189	22	21	24	19	19	20	20	21	21	21
LOC_6190	18	18	21	21	21	17	18	19	20	21
LOC_6191	20	19	19	18	14	25	22	17	20	19
LOC_6192	20	21	23	22	23	21	20	22	23	22
LOC_6193	18	18	18	17	16	17	18	18	18	18
LOC_6194	14	14	14	14	14	14	14	16	14	14
LOC_6195	21	21	19	19	19	21	21	21	20	19
LOC_6196	17	17	18	17	16	17	17	18	18	17
LOC_6197	18	17	17	18	17	17	17	16	18	17
LOC_6198	24	24	22	23	23	24	24	24	24	23
LOC_6199	17	17	18	18	18	18	18	18	18	18
LOC_6200	18	18	17	19	18	18	18	19	19	17
LOC_6201	16	16	16	15	15	16	16	16	19	16
LOC_6202	20	20	20	21	22	20	25	21	21	20
LOC_6203	15	15	15	15	15	15	15	16	16	15
LOC_6204	27	27	29	25	28	27	28	29	31	27
LOC_6205	19	18	17	17	17	19	19	17	17	17
LOC_6206	18	18	19	20	19	18	18	20	20	19
LOC_6207	18	18	18	20	18	19	21	18	17	19
LOC_6208	15	15	15	15	15	15	15	15	16	15
LOC_6209	20	18	22	22	22	20	20	24	23	20
LOC_6210	22	22	23	24	24	23	23	22	23	23
LOC_6211	21	21	21	19	20	21	22	19	19	19
LOC_6212	16	18	20	16	16	21	19	21	20	17
LOC_6213	26	28	24	24	25	29	29	23	21	27
LOC_6214	19	19	19	21	19	18	19	19	19	19
LOC_6215	15	15	15	15	15	15	15	15	15	15
LOC_6216	18	17	17	17	16	17	19	16	17	17
LOC_6217	24	25	24	23	22	23	23	22	21	23
LOC_6218	14	14	14	14	14	14	14	13	12	14
LOC_6219	23	23	23	23	22	23	23	25	24	23
LOC_6220	32	30	30	30	31	33	30	30	29	29
LOC_6221	25	25	26	26	26	25	25	26	25	26
LOC_6222	23	23	23	23	24	23	22	23	22	23
LOC_6223	17	17	17	17	16	17	17	16	16	17
LOC_6224	19	19	18	20	20	20	20	20	20	20
LOC_6225	19	19	20	21	21	19	19	20	20	19
LOC_6226	20	20	20	20	20	21	21	19	19	20
LOC_6227	17	19	20	21	21	19	19	19	22	19
LOC_6228	16	16	16	16	16	16	15	16	16	16
LOC_6229	13	12	14	14	14	13	14	14	14	14
LOC_6230	15	14	15	14	16	14	14	13	13	14
LOC_6231	24	23	23	25	24	25	26	25	25	24
LOC_6232	16	17	16	16	16	16	16	16	16	16
LOC_6233	33	33	31	28	28	32	31	28	28	30
LOC_6234	8	8	7	5	7	8	8	7	7	7
LOC_6235	16	16	18	16	16	15	15	16	17	15
LOC_6236	20	21	21	26	26	17	20	21	21	21
LOC_6237	19	19	22	20	21	21	21	21	20	19
LOC_6238	18	18	19	17	18	18	17	18	18	19
LOC_6239	22	21	26	22	24	21	21	23	23	23
LOC_6240	22	24	23	23	23	23	23	21	21	23
LOC_6241	16	16	17	17	16	16	17	18	18	17
LOC_6242	16	16	16	16	16	16	16	16	16	16
LOC_6243	24	21	23	24	24	25	25	18	24	24
