names	Run1_C_4	Run1_C_6	Run1_C_7	Run1_C_10	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_16	Run1_C_17	root
LOC_1066	24	24	24	22	23	24	24	25	26	24
LOC_1067	13	15	15	15	15	15	15	15	15	15
LOC_1068	23	23	23	21	21	20	22	22	21	23
LOC_1069	18	16	19	17	17	17	17	17	17	16
LOC_1070	18	17	18	17	17	17	18	17	17	17
LOC_1071	20	25	26	20	21	20	28	26	26	23
LOC_1072	24	23	23	25	26	26	21	21	20	23
LOC_1073	23	23	23	23	21	22	22	23	25	23
LOC_1074	15	16	16	16	16	16	16	16	16	16
LOC_1075	17	17	17	17	17	17	15	17	17	17
LOC_1076	23	24	24	27	26	26	25	25	25	24
LOC_1077	15	18	17	15	15	15	15	15	15	15
LOC_1078	25	24	24	25	26	26	26	26	25	24
LOC_1079	17	17	18	17	17	17	19	17	17	17
LOC_1080	17	20	18	17	17	17	16	17	17	18
LOC_1081	19	17	18	21	21	23	19	18	21	20
LOC_1082	15	16	16	15	15	15	15	15	15	16
LOC_1083	19	19	19	17	16	16	19	16	16	19
LOC_1084	16	16	16	16	16	17	17	17	16	16
LOC_1085	23	23	23	22	24	24	22	22	22	23
LOC_1086	22	23	23	21	23	23	21	21	21	22
LOC_1087	21	21	23	23	23	22	20	20	20	20
LOC_1088	24	21	23	25	25	25	26	26	27	24
LOC_1089	24	25	26	24	23	23	23	25	20	26
LOC_1090	23	22	22	23	23	22	23	23	24	23
LOC_1091	18	18	18	19	19	19	19	19	19	18
LOC_1092	22	20	20	25	23	23	25	22	22	20
LOC_1093	17	18	17	17	17	17	17	17	17	17
LOC_1094	16	16	16	16	16	16	16	16	16	16
LOC_1095	16	16	16	16	18	18	16	15	18	16
LOC_1096	14	14	13	15	15	15	14	16	15	14
LOC_1097	21	22	21	21	20	20	21	21	22	21
LOC_1098	23	23	23	24	24	24	23	23	24	23
LOC_1099	22	25	23	25	24	23	23	24	24	23
LOC_1100	23	24	24	27	26	27	27	28	28	23
LOC_1101	23	21	21	25	24	24	25	24	24	23
LOC_1102	24	26	25	24	24	23	24	21	22	23
LOC_1103	13	14	14	14	14	14	14	14	14	14
LOC_1104	25	22	22	34	33	33	31	28	27	23
LOC_1105	22	23	23	20	20	20	19	19	19	23
LOC_1106	21	21	21	20	21	21	21	22	21	21
LOC_1107	24	24	23	23	21	23	22	23	26	23
LOC_1108	21	23	23	23	23	21	21	21	20	23
LOC_1109	23	23	23	23	23	23	22	23	22	23
LOC_1110	16	16	16	17	16	16	16	17	17	16
LOC_1111	24	25	24	26	27	27	29	26	26	25
LOC_1112	15	18	15	15	15	16	14	15	15	15
LOC_1113	16	16	16	18	18	18	16	16	16	16
LOC_1114	17	18	18	17	17	17	17	19	20	17
LOC_1115	14	17	16	16	16	16	15	15	17	15
LOC_1116	24	23	23	22	22	22	23	22	22	23
LOC_1117	17	19	19	20	20	19	18	17	16	19
LOC_1118	24	24	24	22	23	23	23	23	23	24
LOC_1119	23	23	23	22	22	22	22	21	21	23
LOC_1120	25	25	26	29	26	26	25	27	30	28
LOC_1121	23	26	24	25	25	26	28	27	25	23
LOC_1122	22	23	23	22	21	20	22	21	21	23
LOC_1123	20	20	20	21	20	20	18	20	20	20
LOC_1124	14	14	15	17	14	14	14	16	14	14
LOC_1125	18	18	18	15	16	16	20	21	20	18
LOC_1126	16	18	13	15	15	15	15	15	15	15
LOC_1127	23	23	23	23	25	23	22	23	24	23
LOC_1128	23	25	24	25	24	22	24	24	26	23
LOC_1129	22	23	22	23	25	23	22	22	21	23
LOC_1130	13	14	14	11	11	11	12	12	12	14
LOC_1131	13	14	14	13	13	13	13	13	13	14
LOC_1132	23	24	22	23	25	22	21	21	22	23
LOC_1133	14	14	14	15	14	14	14	14	14	14
LOC_1134	15	15	15	16	16	17	16	16	16	15
LOC_1135	16	16	16	16	16	16	16	16	16	16
LOC_1136	13	14	14	14	16	15	14	14	14	14
LOC_1137	12	12	12	12	11	11	12	12	12	12
LOC_1138	24	24	24	24	25	24	22	23	23	24
LOC_1139	19	20	19	19	18	19	18	17	17	19
LOC_1140	25	24	23	23	26	23	24	23	23	24
LOC_1141	22	21	21	22	23	21	24	22	22	21
LOC_1142	30	28	27	29	30	30	29	29	29	29
LOC_1143	22	22	23	24	20	22	21	21	23	23
LOC_1144	29	24	22	27	25	26	27	30	30	24
LOC_1145	23	23	23	25	25	25	24	24	24	23
LOC_1146	22	22	23	22	20	22	23	21	22	23
LOC_1147	26	26	26	26	26	26	26	26	25	27
LOC_1148	24	22	20	25	27	27	23	21	22	23
LOC_1149	23	22	23	22	23	22	21	23	22	23
LOC_1150	15	16	16	16	16	16	16	16	16	16
LOC_1151	21	22	20	20	20	20	21	21	22	20
LOC_1152	23	24	23	24	26	25	25	23	24	23
LOC_1153	24	24	24	24	23	23	22	23	22	23
LOC_1154	23	24	24	24	26	26	23	24	25	23
LOC_1155	29	32	29	27	28	26	28	27	25	29
LOC_1156	18	17	17	16	16	15	16	16	16	17
LOC_1157	22	21	21	20	21	21	19	19	19	21
LOC_1158	17	18	19	17	17	17	17	17	15	17
LOC_1159	23	24	24	24	23	21	23	24	24	23
LOC_1160	14	14	15	16	15	16	15	15	15	14
LOC_1161	7	7	7	7	7	7	8	8	8	7
LOC_1162	13	15	15	13	14	13	13	13	13	13
LOC_1163	15	15	15	16	16	16	15	14	14	15
LOC_1164	18	18	17	20	20	20	17	18	18	18
LOC_1165	23	23	23	23	22	23	24	24	26	23
LOC_1166	23	22	23	23	24	21	23	22	22	23
LOC_1167	14	15	15	14	15	14	14	15	14	15
LOC_1168	23	22	19	21	24	23	22	22	22	23
LOC_1169	23	22	22	22	22	22	22	22	22	22
LOC_1170	16	16	16	16	14	14	15	16	16	16
LOC_1171	24	22	21	23	24	23	25	23	21	23
LOC_1172	23	22	23	27	26	28	25	24	24	23
LOC_1173	15	15	15	15	15	15	15	15	15	15
LOC_1174	22	23	23	29	26	25	22	21	22	23
LOC_1175	22	21	18	22	25	22	24	25	25	22
LOC_1176	18	17	18	19	19	19	19	19	19	18
LOC_1177	17	17	17	19	19	18	19	19	20	17
LOC_1178	19	16	16	18	17	17	17	17	17	16
LOC_1179	23	23	23	23	22	22	22	23	23	23
LOC_1180	23	23	23	23	24	23	24	23	23	23
LOC_1181	19	19	19	19	19	19	20	20	20	19
LOC_1182	21	23	24	24	22	23	22	21	22	23
LOC_1183	22	24	23	22	19	19	20	21	21	23
LOC_1184	26	22	22	20	21	21	20	21	21	23
LOC_1185	21	23	24	16	19	20	23	21	22	22
LOC_1186	17	15	16	18	17	18	17	18	17	16
LOC_1187	15	15	15	16	16	16	16	16	16	15
LOC_1188	20	23	23	24	23	25	23	23	23	23
LOC_1189	15	15	15	15	16	16	15	15	15	15
LOC_1190	18	20	20	16	21	20	17	20	20	19
LOC_1191	23	24	22	22	22	22	24	25	25	23
LOC_1192	24	21	21	22	22	22	26	24	23	23
LOC_1193	16	16	15	16	15	16	16	16	14	15
LOC_1194	20	21	21	20	20	20	20	20	20	20
LOC_1195	14	14	14	15	16	16	13	13	13	14
LOC_1196	15	15	15	16	15	15	15	15	18	15
LOC_1197	25	26	25	26	25	26	24	27	25	24
LOC_1198	14	16	16	16	16	16	16	15	15	16
LOC_1199	13	16	16	14	16	15	17	15	15	15
LOC_1200	21	20	20	21	18	18	22	23	23	20
LOC_1201	17	16	16	17	17	17	17	17	16	16
LOC_1202	14	12	13	13	16	13	14	12	13	14
LOC_1203	16	16	16	17	18	18	19	18	18	16
LOC_1204	23	23	23	21	21	22	24	24	26	23
LOC_1205	19	19	19	19	19	19	19	19	21	19
LOC_1206	17	17	17	17	14	16	18	17	16	17
LOC_1207	21	21	22	21	21	21	21	21	21	21
LOC_1208	18	18	18	16	17	17	17	17	17	18
LOC_1209	15	15	15	15	15	14	15	16	15	15
LOC_1210	23	23	23	24	24	24	22	22	20	23
LOC_1211	22	22	23	23	22	23	23	22	22	22
LOC_1212	22	22	21	23	25	24	23	22	22	22
LOC_1213	26	27	25	24	25	24	24	23	24	26
LOC_1214	19	20	20	20	21	20	20	20	20	19
LOC_1215	24	22	21	29	30	28	26	25	26	23
LOC_1216	15	15	16	16	15	15	15	14	16	16
LOC_1217	14	14	14	14	14	14	14	14	14	14
LOC_1218	19	19	19	19	19	19	19	19	20	19
LOC_1219	17	16	16	16	17	17	17	17	17	16
LOC_1220	21	21	21	21	21	21	20	20	20	21
LOC_1221	23	23	23	26	27	27	27	25	25	23
LOC_1222	24	25	22	23	23	23	22	23	23	23
LOC_1223	13	13	13	13	13	13	13	13	13	13
LOC_1224	26	25	24	25	26	26	27	27	26	25
LOC_1225	21	21	21	21	23	21	21	21	21	21
LOC_1226	24	26	26	25	21	22	21	21	24	23
LOC_1227	18	18	18	17	21	21	18	19	19	18
LOC_1228	15	15	15	15	15	15	16	18	16	15
LOC_1229	22	23	23	22	23	22	25	23	22	23
LOC_1230	19	20	17	19	19	19	20	21	20	19
LOC_1231	25	24	24	23	22	25	24	24	24	24
LOC_1232	16	17	16	16	16	16	17	17	16	16
LOC_1233	20	19	17	20	22	22	20	20	20	19
LOC_1234	18	18	18	19	21	20	18	19	18	18
LOC_1235	20	20	21	20	21	21	21	21	21	20
LOC_1236	20	22	20	20	23	20	21	18	17	20
LOC_1237	22	22	24	22	21	22	22	22	23	23
LOC_1238	23	23	24	23	23	22	23	26	23	23
LOC_1239	26	31	32	29	29	30	25	26	27	28
LOC_1240	24	23	26	23	23	23	22	22	22	23
LOC_1241	14	15	15	14	14	14	14	14	14	15
LOC_1242	14	14	15	16	16	16	16	16	16	14
LOC_1243	15	15	15	15	15	15	15	15	15	15
LOC_1244	25	25	25	24	22	26	23	25	25	25
LOC_1245	17	16	16	18	17	17	17	17	17	17
LOC_1246	23	19	22	21	21	21	21	22	22	22
LOC_1247	14	14	14	12	13	13	11	12	12	14
LOC_1248	28	28	28	33	32	34	30	29	28	28
LOC_1249	23	24	24	23	25	26	23	22	22	23
LOC_1250	21	21	21	22	22	22	22	24	22	21
LOC_1251	23	23	23	21	22	22	22	22	22	24
LOC_1252	17	17	17	16	16	17	16	16	16	17
LOC_1253	23	23	23	22	22	22	23	25	25	23
LOC_1254	20	20	21	20	20	22	20	21	19	20
LOC_1255	23	23	24	23	23	25	23	23	24	23
LOC_1256	19	21	21	18	18	18	18	16	18	21
LOC_1257	25	30	26	21	22	22	22	24	24	24
LOC_1258	18	20	20	18	19	19	19	19	19	18
LOC_1259	25	23	24	26	28	27	23	24	23	23
LOC_1260	19	20	20	20	20	21	20	20	20	20
LOC_1261	20	17	17	20	20	18	20	20	20	17
LOC_1262	16	17	17	17	16	18	17	18	18	17
LOC_1263	17	17	17	17	17	17	16	18	16	17
LOC_1264	17	17	17	17	17	17	17	18	17	17
LOC_1265	16	15	15	15	15	15	16	16	17	15
LOC_1266	16	16	16	16	16	16	19	18	15	16
LOC_1267	22	23	23	22	23	23	23	23	22	23
LOC_1268	15	15	15	15	15	15	15	15	15	15
LOC_1269	27	25	25	27	29	28	27	26	27	27
LOC_1270	22	19	19	23	23	24	24	23	24	19
LOC_1271	23	23	24	22	22	22	23	22	23	23
LOC_1272	23	20	20	23	25	25	24	24	24	23
LOC_1273	20	20	21	20	20	20	20	21	22	20
LOC_1274	23	23	23	23	21	22	22	22	22	23
LOC_1275	19	18	19	18	18	18	20	18	18	19
LOC_1276	17	17	17	18	18	18	17	17	17	17
LOC_1277	16	16	16	15	16	16	16	16	16	16
LOC_1278	14	15	15	14	14	14	15	15	15	15
LOC_1279	19	19	16	18	18	18	19	18	20	19
LOC_1280	17	16	16	16	16	16	15	16	14	16
LOC_1281	21	23	24	28	26	25	24	26	26	23
LOC_1282	23	24	23	23	22	22	24	25	26	23
LOC_1283	23	22	22	22	24	25	21	22	23	23
LOC_1284	23	24	23	23	23	22	25	22	24	23
LOC_1285	24	25	25	23	22	24	20	20	20	23
LOC_1286	14	14	14	14	14	14	14	14	14	14
LOC_1287	13	15	15	13	11	15	13	13	13	15
LOC_1288	23	23	25	24	22	22	22	20	23	23
LOC_1289	19	24	22	26	26	26	22	23	23	23
LOC_1290	20	20	22	19	18	19	18	18	18	20
LOC_1291	23	24	21	22	22	22	26	22	22	23
LOC_1292	23	23	24	25	24	25	24	24	24	23
LOC_1293	23	23	23	23	22	23	23	22	22	23
LOC_1294	25	25	27	26	23	25	24	25	25	25
LOC_1295	21	20	20	20	22	22	19	19	19	20
LOC_1296	23	22	22	21	21	21	21	20	20	22
LOC_1297	22	23	24	20	21	20	20	22	22	23
LOC_1298	22	23	23	22	22	22	22	22	22	23
LOC_1299	14	15	15	15	13	13	15	16	15	15
LOC_1300	23	23	22	28	27	28	27	26	26	23
LOC_1301	23	25	24	23	22	22	22	23	22	23
LOC_1302	23	23	23	22	22	22	22	22	23	23
LOC_1303	16	16	16	16	16	16	16	16	18	16
LOC_1304	21	22	21	22	22	22	21	22	22	22
LOC_1305	22	22	23	23	24	24	23	24	22	22
LOC_1306	21	21	21	22	19	19	22	22	22	21
LOC_1307	14	14	14	14	15	14	14	15	14	14
LOC_1308	24	25	25	24	21	22	23	24	24	23
LOC_1309	19	19	19	20	15	15	18	18	18	19
LOC_1310	16	16	16	17	19	17	17	17	17	16
LOC_1311	22	23	24	22	20	20	22	22	22	23
LOC_1312	15	16	16	15	15	15	16	15	15	15
LOC_1313	22	23	24	22	22	23	21	21	21	22
LOC_1314	17	15	15	17	17	17	17	17	17	15
LOC_1315	16	16	16	15	14	14	15	17	18	16
LOC_1316	18	17	16	18	18	18	18	19	19	17
LOC_1317	16	18	18	16	17	17	16	15	17	17
LOC_1318	22	23	23	24	20	23	23	23	24	23
LOC_1319	18	18	18	18	18	18	18	19	18	18
LOC_1320	20	19	19	20	19	19	22	23	21	19
LOC_1321	21	20	22	23	21	23	23	23	22	21
LOC_1322	25	25	27	25	26	26	25	22	22	25
LOC_1323	22	23	23	21	20	21	23	23	23	23
LOC_1324	20	27	22	22	22	22	21	21	21	22
LOC_1325	16	16	16	16	17	16	17	12	15	16
LOC_1326	20	19	19	20	18	19	21	21	21	19
LOC_1327	22	23	23	22	22	22	21	22	22	23
LOC_1328	18	18	18	18	19	19	18	19	18	18
LOC_1329	17	17	17	14	16	16	16	16	16	16
LOC_1330	23	23	23	23	23	23	23	23	23	23
LOC_1331	23	24	25	22	26	24	24	23	23	23
LOC_1332	15	15	16	16	16	16	15	15	14	15
LOC_1333	17	17	17	17	17	19	17	17	17	17
LOC_1334	18	20	19	17	17	17	18	18	18	19
LOC_1335	14	14	14	14	14	14	14	14	14	14
LOC_1336	22	25	24	22	22	21	23	22	23	24
LOC_1337	20	21	20	19	18	18	18	18	18	18
LOC_1338	23	22	23	22	22	24	23	24	23	23
LOC_1339	12	12	12	14	14	14	12	12	12	12
LOC_1340	20	19	19	19	19	20	19	18	18	19
LOC_1341	22	23	21	22	22	22	22	22	22	22
LOC_1342	23	22	24	23	21	24	22	21	23	22
LOC_1343	17	17	17	18	18	18	17	17	17	17
LOC_1344	25	26	25	27	25	26	23	23	23	25
LOC_1345	18	18	18	19	18	18	18	19	18	18
LOC_1346	22	22	22	22	21	22	21	20	21	22
LOC_1347	18	18	18	18	18	19	18	19	19	18
LOC_1348	19	18	18	17	17	16	19	18	17	18
LOC_1349	17	17	16	17	17	17	17	20	17	17
LOC_1350	20	20	20	19	21	19	19	19	19	20
LOC_1351	19	16	16	17	16	16	17	17	17	16
LOC_1352	20	22	19	21	21	22	20	20	20	20
LOC_1353	23	24	28	23	24	24	27	24	25	25
LOC_1354	22	21	21	22	22	22	24	24	24	21
LOC_1355	18	19	19	19	19	19	19	19	19	19
LOC_1356	23	23	22	23	23	23	25	24	23	22
LOC_1357	24	21	21	23	24	23	23	22	24	22
LOC_1358	22	22	21	23	22	22	22	24	20	22
LOC_1359	14	14	14	15	15	14	14	14	14	14
LOC_1360	22	23	22	22	22	22	21	22	22	22
LOC_1361	22	22	22	21	21	21	22	21	21	22
LOC_1362	18	18	15	19	17	17	19	19	19	18
LOC_1363	22	22	23	22	22	22	22	23	22	22
LOC_1364	15	15	15	17	15	15	15	15	15	15
LOC_1365	22	21	22	22	22	21	21	21	21	22
LOC_1366	16	16	14	16	16	17	17	16	16	16
LOC_1367	16	15	16	16	17	18	16	16	16	15
LOC_1368	18	18	18	22	20	21	20	21	21	18
LOC_1369	22	22	22	21	23	23	22	21	21	22
LOC_1370	20	20	20	20	20	20	20	20	19	20
LOC_1371	21	17	17	23	20	21	21	22	22	20
LOC_1372	25	28	23	25	23	25	25	25	24	24
LOC_1373	7	8	7	7	7	7	7	7	7	7
LOC_1374	22	20	23	20	22	23	22	23	23	22
LOC_1375	14	15	14	14	14	17	14	15	14	14
LOC_1376	23	23	23	23	22	19	23	24	24	23
LOC_1377	17	17	17	17	17	17	17	17	16	17
LOC_1378	15	15	16	14	14	14	15	15	17	15
LOC_1379	17	17	18	18	17	18	17	17	17	16
LOC_1380	21	21	20	21	21	22	21	20	20	21
LOC_1381	23	23	23	24	24	25	25	28	27	23
LOC_1382	21	22	21	20	20	20	22	21	21	21
LOC_1383	14	14	14	14	14	14	15	16	15	14
LOC_1384	22	19	19	21	21	20	22	20	22	19
LOC_1385	23	22	23	21	21	21	22	23	21	22
LOC_1386	14	14	14	16	16	16	16	18	15	14
LOC_1387	21	18	18	21	21	21	21	22	27	21
LOC_1388	22	25	22	23	22	22	24	23	22	22
LOC_1389	22	25	26	23	23	23	24	25	23	22
LOC_1390	17	17	17	17	17	19	17	17	17	17
LOC_1391	14	14	14	14	14	15	13	15	15	14
LOC_1392	19	19	19	19	19	20	18	21	21	19
LOC_1393	26	23	23	24	25	25	23	25	24	24
LOC_1394	21	22	20	22	22	22	22	23	24	22
LOC_1395	16	16	16	17	17	17	18	17	18	16
LOC_1396	23	21	22	22	22	22	22	21	23	22
LOC_1397	19	19	18	17	17	17	17	17	17	19
LOC_1398	14	14	14	16	16	16	15	15	15	14
LOC_1399	17	19	16	18	18	18	18	18	19	17
LOC_1400	15	14	14	15	15	15	15	15	15	14
LOC_1401	14	16	15	14	14	14	14	14	14	14
LOC_1402	22	23	23	25	25	25	24	22	25	22
LOC_1403	18	16	17	17	17	17	17	17	17	17
LOC_1404	18	17	17	18	18	18	18	13	17	17
LOC_1405	16	16	16	16	16	16	16	16	16	16
LOC_1406	22	22	25	24	21	21	24	21	20	22
LOC_1407	21	19	22	20	21	21	21	25	21	22
LOC_1408	22	22	24	23	23	24	23	22	23	22
LOC_1409	18	18	16	18	18	19	18	18	18	18
LOC_1410	7	7	7	7	7	7	7	7	7	7
LOC_1411	18	17	17	18	17	17	17	17	17	17
LOC_1412	17	17	17	18	18	18	18	18	18	17
LOC_1413	18	18	19	19	19	19	19	19	19	18
LOC_1414	20	20	21	20	20	20	20	20	20	20
LOC_1415	14	15	15	17	15	15	12	12	12	15
LOC_1416	21	19	19	18	18	18	18	17	18	19
LOC_1417	21	24	24	24	23	27	23	25	23	22
LOC_1418	17	17	17	17	16	17	16	16	16	17
LOC_1419	18	18	18	17	17	17	15	20	19	18
LOC_1420	20	20	20	20	20	20	20	21	21	21
LOC_1421	16	16	16	15	15	15	16	16	16	16
LOC_1422	17	18	18	17	17	17	17	17	17	18
LOC_1423	22	23	26	21	23	23	22	23	22	22
LOC_1424	24	22	23	23	24	22	25	25	25	22
LOC_1425	21	21	21	24	22	22	25	23	23	21
LOC_1426	19	18	19	20	20	20	19	21	21	18
LOC_1427	19	21	20	18	18	19	20	18	18	20
LOC_1428	23	22	22	26	28	28	24	23	25	22
LOC_1429	22	20	20	22	26	27	24	23	24	22
LOC_1430	22	22	22	21	21	22	23	24	25	22
LOC_1431	20	22	22	19	19	19	22	22	21	22
LOC_1432	19	17	17	19	20	20	19	19	19	17
LOC_1433	22	22	23	22	23	22	21	22	20	22
LOC_1434	17	17	17	19	20	21	17	17	17	17
LOC_1435	17	18	18	18	19	19	22	22	26	17
LOC_1436	16	15	15	15	15	15	13	15	15	15
LOC_1437	24	22	21	23	22	23	25	25	27	22
LOC_1438	23	22	21	20	21	21	20	18	21	22
LOC_1439	20	20	20	21	21	20	21	22	22	20
LOC_1440	17	18	17	16	16	16	16	16	16	17
LOC_1441	23	22	24	24	26	24	23	23	21	23
LOC_1442	22	19	21	23	21	24	20	19	19	22
LOC_1443	23	24	24	23	23	25	26	25	23	23
LOC_1444	22	21	23	22	21	23	20	19	21	21
LOC_1445	21	22	22	22	22	22	21	19	19	22
LOC_1446	26	26	28	25	23	24	26	26	26	26
LOC_1447	21	22	22	21	22	22	22	21	21	22
LOC_1448	22	23	22	20	21	20	22	25	25	22
LOC_1449	21	22	22	23	23	23	21	25	24	22
LOC_1450	20	19	19	20	21	21	19	18	20	20
LOC_1451	22	16	21	22	24	21	21	21	21	22
LOC_1452	15	16	16	15	16	16	14	14	14	16
LOC_1453	19	19	19	19	19	19	18	21	19	19
LOC_1454	22	22	22	23	22	21	22	22	22	22
LOC_1455	22	21	23	19	19	19	21	22	22	22
LOC_1456	19	20	19	18	20	19	19	19	19	19
LOC_1457	18	19	19	18	21	19	18	17	17	17
LOC_1458	20	22	22	20	21	21	22	22	22	22
LOC_1459	21	22	22	24	26	26	26	25	26	22
LOC_1460	24	24	24	23	24	23	23	24	23	24
LOC_1461	22	20	20	22	21	21	21	21	23	22
LOC_1462	20	22	21	23	22	24	23	23	23	22
LOC_1463	15	14	14	13	13	13	12	11	12	14
LOC_1464	26	23	24	26	26	26	21	22	23	25
LOC_1465	25	26	29	26	28	28	28	26	26	26
LOC_1466	22	22	22	22	20	19	21	23	22	22
LOC_1467	19	19	19	19	18	18	19	18	19	19
LOC_1468	24	22	21	23	23	24	24	23	22	22
LOC_1469	22	22	22	24	22	22	22	22	22	22
LOC_1470	20	20	19	21	20	20	20	19	20	20
LOC_1471	20	21	20	20	20	20	20	21	20	20
LOC_1472	22	22	22	22	22	22	23	22	22	22
LOC_1473	23	22	22	26	26	25	25	28	27	23
LOC_1474	15	15	15	15	15	15	15	15	15	15
LOC_1475	19	16	19	19	20	21	19	19	19	18
LOC_1476	19	18	18	19	18	18	18	18	18	18
LOC_1477	18	20	18	19	18	18	18	18	19	18
LOC_1478	18	19	17	18	19	19	19	20	20	19
LOC_1479	22	21	21	21	21	21	20	21	21	21
LOC_1480	22	23	22	23	23	23	23	23	24	22
LOC_1481	22	22	22	22	22	22	25	26	23	22
LOC_1482	26	26	26	27	26	24	24	24	24	25
LOC_1483	22	22	21	21	22	21	22	21	23	22
LOC_1484	21	21	21	22	21	21	21	22	22	21
LOC_1485	21	24	23	20	23	21	21	20	20	22
LOC_1486	20	21	21	20	20	20	20	20	20	22
LOC_1487	15	15	14	14	14	15	14	14	14	14
LOC_1488	21	21	21	20	20	20	21	19	19	21
LOC_1489	22	23	24	26	28	26	23	23	23	22
LOC_1490	22	21	20	21	21	21	22	22	22	22
LOC_1491	21	23	23	23	23	23	22	23	25	22
LOC_1492	22	22	22	21	21	22	21	22	22	22
LOC_1493	21	22	22	21	21	21	21	22	20	22
LOC_1494	24	23	23	23	25	25	28	28	30	24
LOC_1495	22	22	22	22	23	21	22	21	21	22
LOC_1496	19	20	20	21	20	19	21	23	23	20
LOC_1497	19	23	22	19	19	19	20	20	20	22
LOC_1498	22	22	23	21	21	22	22	22	22	22
LOC_1499	17	16	17	17	17	17	20	20	19	16
LOC_1500	17	17	17	17	16	17	17	17	17	17
LOC_1501	21	21	21	21	21	21	20	22	25	22
LOC_1502	22	22	22	22	23	23	24	23	22	22
LOC_1503	21	21	22	24	23	22	21	21	21	22
LOC_1504	17	17	17	18	18	18	16	16	16	17
LOC_1505	21	21	22	22	21	23	21	22	21	22
LOC_1506	18	16	17	18	17	17	18	18	18	17
LOC_1507	20	20	20	20	20	21	21	21	21	20
LOC_1508	24	23	24	22	22	22	22	22	20	22
LOC_1509	21	20	21	20	20	20	20	20	20	20
LOC_1510	21	21	21	20	22	24	20	20	20	21
LOC_1511	22	22	22	22	24	22	23	22	22	22
LOC_1512	20	18	19	19	19	19	19	19	19	19
LOC_1513	15	15	15	15	15	15	17	14	14	15
LOC_1514	22	23	22	21	22	22	20	20	20	22
LOC_1515	19	19	21	16	17	17	19	19	19	19
LOC_1516	22	20	22	22	23	23	22	23	24	22
LOC_1517	17	16	17	18	16	16	17	17	17	16
LOC_1518	22	24	24	21	21	21	23	21	22	23
LOC_1519	20	21	21	21	21	21	21	25	21	20
LOC_1520	22	22	23	21	19	20	21	26	22	22
LOC_1521	17	17	18	18	17	17	18	18	19	17
LOC_1522	22	22	21	22	21	21	23	22	23	22
LOC_1523	20	19	19	20	19	21	19	19	19	19
LOC_1524	21	19	21	21	22	21	20	20	20	21
LOC_1525	23	23	24	23	23	22	23	22	22	22
LOC_1526	22	19	19	21	22	22	22	22	22	20
LOC_1527	21	22	22	23	23	23	19	20	20	22
LOC_1528	15	16	18	15	15	15	15	15	15	15
LOC_1529	22	22	22	20	19	19	24	24	26	22
LOC_1530	16	15	16	16	16	16	9	10	10	16
LOC_1531	22	22	23	27	24	27	23	22	22	22
LOC_1532	22	23	22	22	22	21	20	21	21	22
LOC_1533	18	16	16	17	17	17	17	17	17	16
LOC_1534	23	20	19	19	20	19	20	20	20	22
LOC_1535	24	22	23	24	27	28	24	23	24	22
LOC_1536	14	14	14	13	15	14	14	14	14	14
LOC_1537	23	22	22	22	22	22	22	22	22	22
LOC_1538	16	16	17	15	15	16	15	16	15	16
LOC_1539	29	30	26	31	31	34	30	28	28	29
LOC_1540	21	23	22	22	21	21	22	19	22	22
LOC_1541	15	15	15	15	14	15	15	15	15	15
LOC_1542	22	23	20	20	20	20	21	20	20	22
LOC_1543	18	17	17	17	17	16	19	19	20	17
LOC_1544	23	24	22	24	22	23	23	24	24	23
LOC_1545	22	22	22	24	23	23	23	24	25	22
LOC_1546	21	22	22	21	21	21	21	21	21	22
LOC_1547	28	28	28	29	28	27	31	29	29	28
LOC_1548	24	24	24	23	23	23	24	24	24	24
LOC_1549	22	21	20	21	23	23	24	20	20	22
LOC_1550	15	15	15	15	12	15	15	15	15	15
LOC_1551	22	24	23	20	20	17	20	20	20	22
LOC_1552	29	29	31	31	30	30	30	29	30	30
LOC_1553	21	20	19	23	19	19	21	22	22	21
LOC_1554	20	19	19	21	21	21	21	21	21	19
LOC_1555	18	18	18	19	17	18	19	18	17	18
LOC_1556	23	23	23	23	22	22	23	25	24	23
LOC_1557	19	20	19	19	19	19	18	18	18	19
LOC_1558	22	22	21	23	22	22	22	22	22	22
LOC_1559	23	19	22	24	22	22	23	23	25	22
LOC_1560	20	19	18	21	20	20	20	19	20	20
LOC_1561	22	22	22	23	21	21	22	24	23	22
LOC_1562	17	17	17	17	17	17	17	17	17	17
LOC_1563	15	14	14	14	16	14	14	14	14	14
LOC_1564	21	20	21	22	22	23	23	23	22	21
LOC_1565	27	27	26	27	27	27	27	27	24	27
LOC_1566	22	21	21	23	21	21	20	22	22	21
LOC_1567	23	24	23	22	22	22	23	22	22	23
LOC_1568	24	25	25	24	22	24	23	21	24	24
LOC_1569	22	23	23	22	22	23	22	23	23	22
LOC_1570	16	17	18	19	18	15	16	16	16	16
LOC_1571	24	24	24	27	28	27	25	26	27	22
LOC_1572	21	22	23	22	24	23	22	23	22	21
LOC_1573	21	19	19	19	19	19	18	18	18	19
LOC_1574	20	20	21	20	22	22	22	23	23	20
LOC_1575	15	15	15	15	15	15	16	17	15	15
LOC_1576	21	21	21	19	22	21	21	21	20	21
LOC_1577	14	14	14	14	14	14	17	14	14	14
LOC_1578	22	24	22	22	22	22	22	25	22	22
LOC_1579	24	21	22	23	24	24	24	23	23	22
LOC_1580	27	21	21	23	20	20	22	24	24	22
